collection_id,dataset_id,development_stage,disease,organism,raw_data_location,cell_type
b0f0b447-ac37-45b0-b1bf-5c0b7d871120,251b1a7e-d050-4486-8d50-4c2619eb0f46,91-year-old human stage,normal,Homo sapiens,X,neuron
b0f0b447-ac37-45b0-b1bf-5c0b7d871120,251b1a7e-d050-4486-8d50-4c2619eb0f46,92-year-old human stage,normal,Homo sapiens,X,neuron
b1a879f6-5638-48d3-8f64-f6592c1b1561,fd072bc3-2dfb-46f8-b4e3-467cb3223182,Carnegie stage 23,normal,Homo sapiens,raw.X,neuron
b1a879f6-5638-48d3-8f64-f6592c1b1561,d0c12af4-c0e4-4c7b-873a-70752b449689,Carnegie stage 23,normal,Homo sapiens,raw.X,neuron
367d95c0-0eb0-4dae-8276-9407239421ee,f7a068f1-0fdb-48e8-8029-db870ff11d9e,50-year-old human stage,normal,Callithrix jacchus,raw.X,GABAergic neuron
367d95c0-0eb0-4dae-8276-9407239421ee,f7a068f1-0fdb-48e8-8029-db870ff11d9e,60-year-old human stage,normal,Homo sapiens,raw.X,GABAergic neuron
367d95c0-0eb0-4dae-8276-9407239421ee,f7a068f1-0fdb-48e8-8029-db870ff11d9e,early adult stage,normal,Mus musculus,raw.X,GABAergic neuron
367d95c0-0eb0-4dae-8276-9407239421ee,f7a068f1-0fdb-48e8-8029-db870ff11d9e,post-juvenile adult stage,normal,Mus musculus,raw.X,GABAergic neuron
367d95c0-0eb0-4dae-8276-9407239421ee,b6203114-e133-458a-aed5-eed1028378b4,50-year-old human stage,normal,Callithrix jacchus,raw.X,glutamatergic neuron
367d95c0-0eb0-4dae-8276-9407239421ee,b6203114-e133-458a-aed5-eed1028378b4,60-year-old human stage,normal,Homo sapiens,raw.X,glutamatergic neuron
367d95c0-0eb0-4dae-8276-9407239421ee,b6203114-e133-458a-aed5-eed1028378b4,early adult stage,normal,Mus musculus,raw.X,glutamatergic neuron
367d95c0-0eb0-4dae-8276-9407239421ee,b6203114-e133-458a-aed5-eed1028378b4,post-juvenile adult stage,normal,Mus musculus,raw.X,glutamatergic neuron
367d95c0-0eb0-4dae-8276-9407239421ee,6acb6637-ac08-4a65-b2d1-581e51dc7ccf,50-year-old human stage,normal,Callithrix jacchus,raw.X,glutamatergic neuron
367d95c0-0eb0-4dae-8276-9407239421ee,6acb6637-ac08-4a65-b2d1-581e51dc7ccf,60-year-old human stage,normal,Homo sapiens,raw.X,glutamatergic neuron
367d95c0-0eb0-4dae-8276-9407239421ee,6acb6637-ac08-4a65-b2d1-581e51dc7ccf,early adult stage,normal,Macaca mulatta,raw.X,glutamatergic neuron
367d95c0-0eb0-4dae-8276-9407239421ee,6acb6637-ac08-4a65-b2d1-581e51dc7ccf,post-juvenile adult stage,normal,Mus musculus,raw.X,glutamatergic neuron
f17b9205-f61f-4a0f-a65a-73ba91c50ade,94c41723-b2c4-4b59-a49a-64c9b851903e,26-year-old human stage,epilepsy,Homo sapiens,raw.X,cerebral cortex neuron
f17b9205-f61f-4a0f-a65a-73ba91c50ade,94c41723-b2c4-4b59-a49a-64c9b851903e,44-year-old human stage,epilepsy,Homo sapiens,raw.X,interneuron
f17b9205-f61f-4a0f-a65a-73ba91c50ade,94c41723-b2c4-4b59-a49a-64c9b851903e,60-year-old human stage,epilepsy,Homo sapiens,raw.X,pyramidal neuron
e9eec7f5-8519-42f6-99b4-6dbd9cc5ef03,58b01044-c5e5-4b0f-8a2d-6ebf951e01ff,Theiler stage 25,normal,Mus musculus,raw.X,neuron
4c6eaf5c-6d57-4c76-b1e9-60df8c655f1e,d6505c89-c43d-4c28-8c4f-7351a5fd5528,human adult stage,normal,Homo sapiens,raw.X,retinal bipolar neuron
4c6eaf5c-6d57-4c76-b1e9-60df8c655f1e,be41a86a-b606-4b1c-8055-32f334898775,80-year-old human stage,normal,Homo sapiens,raw.X,retinal bipolar neuron
4c6eaf5c-6d57-4c76-b1e9-60df8c655f1e,975fd2d3-1982-47a1-9ef7-8cde3345f219,78-year-old human stage,normal,Homo sapiens,raw.X,retinal bipolar neuron
4c6eaf5c-6d57-4c76-b1e9-60df8c655f1e,459dc9de-9ab8-4e4d-ac44-182595b1c18b,80-year-old human stage,normal,Homo sapiens,raw.X,retinal bipolar neuron
e33ffcd3-7cbf-4b8c-b0f4-85587ad5019a,80a2c5b6-02e7-4fc0-9f12-179f5247c1bc,sixth decade human stage,normal,Homo sapiens,raw.X,inhibitory motor neuron
e33ffcd3-7cbf-4b8c-b0f4-85587ad5019a,80a2c5b6-02e7-4fc0-9f12-179f5247c1bc,sixth decade human stage,normal,Homo sapiens,raw.X,interneuron
e33ffcd3-7cbf-4b8c-b0f4-85587ad5019a,80a2c5b6-02e7-4fc0-9f12-179f5247c1bc,sixth decade human stage,normal,Homo sapiens,raw.X,motor neuron
e33ffcd3-7cbf-4b8c-b0f4-85587ad5019a,80a2c5b6-02e7-4fc0-9f12-179f5247c1bc,sixth decade human stage,normal,Homo sapiens,raw.X,primary sensory neuron (sensu Teleostei)
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,f16a8f4d-bc97-43c5-a2f6-bbda952e4c5c,4 weeks,normal,Mus musculus,raw.X,cardiac neuron
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,f16a8f4d-bc97-43c5-a2f6-bbda952e4c5c,4 weeks,normal,Mus musculus,raw.X,interneuron
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,f16a8f4d-bc97-43c5-a2f6-bbda952e4c5c,4 weeks,normal,Mus musculus,raw.X,medium spiny neuron
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,f16a8f4d-bc97-43c5-a2f6-bbda952e4c5c,4 weeks,normal,Mus musculus,raw.X,neuron
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,98e5ea9f-16d6-47ec-a529-686e76515e39,3 month-old stage,normal,Mus musculus,raw.X,interneuron
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,98e5ea9f-16d6-47ec-a529-686e76515e39,3 month-old stage,normal,Mus musculus,raw.X,medium spiny neuron
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,98e5ea9f-16d6-47ec-a529-686e76515e39,3 month-old stage,normal,Mus musculus,raw.X,neuron
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,66ff82b4-9380-469c-bc4b-cfa08eacd325,3 month-old stage,normal,Mus musculus,raw.X,interneuron
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,66ff82b4-9380-469c-bc4b-cfa08eacd325,3 month-old stage,normal,Mus musculus,raw.X,medium spiny neuron
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,66ff82b4-9380-469c-bc4b-cfa08eacd325,3 month-old stage,normal,Mus musculus,raw.X,neuron
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,48b37086-25f7-4ecd-be66-f5bb378e3aea,4 weeks,normal,Mus musculus,raw.X,cardiac neuron
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,1fe63353-9e75-4824-aa30-ed8d84be748c,20 month-old stage and over,normal,Mus musculus,raw.X,cardiac neuron
939769a8-d8d2-4d01-abfc-55699893fd49,e6dad530-418b-47f9-af6e-472e56a7b314,79-year-old human stage,normal,Homo sapiens,raw.X,retinal bipolar neuron
0cca8620-8dee-45d0-aef5-23f032a5cf09,c52b5b51-81ed-4664-aa38-544c217798e3,9 weeks,normal,Mus musculus,X,GABAergic neuron
0cca8620-8dee-45d0-aef5-23f032a5cf09,c52b5b51-81ed-4664-aa38-544c217798e3,9 weeks,normal,Mus musculus,X,cholinergic neuron
0cca8620-8dee-45d0-aef5-23f032a5cf09,c52b5b51-81ed-4664-aa38-544c217798e3,9 weeks,normal,Mus musculus,X,dopaminergic neuron
0cca8620-8dee-45d0-aef5-23f032a5cf09,c52b5b51-81ed-4664-aa38-544c217798e3,9 weeks,normal,Mus musculus,X,glutamatergic neuron
0cca8620-8dee-45d0-aef5-23f032a5cf09,c52b5b51-81ed-4664-aa38-544c217798e3,9 weeks,normal,Mus musculus,X,glycinergic neuron
0cca8620-8dee-45d0-aef5-23f032a5cf09,c52b5b51-81ed-4664-aa38-544c217798e3,9 weeks,normal,Mus musculus,X,histaminergic neuron
0cca8620-8dee-45d0-aef5-23f032a5cf09,9845d160-0ed5-43d3-baed-67c856497f08,9 weeks,normal,Mus musculus,X,GABAergic neuron
0cca8620-8dee-45d0-aef5-23f032a5cf09,9845d160-0ed5-43d3-baed-67c856497f08,9 weeks,normal,Mus musculus,X,dopaminergic neuron
0cca8620-8dee-45d0-aef5-23f032a5cf09,9845d160-0ed5-43d3-baed-67c856497f08,9 weeks,normal,Mus musculus,X,glutamatergic neuron
0cca8620-8dee-45d0-aef5-23f032a5cf09,9845d160-0ed5-43d3-baed-67c856497f08,9 weeks,normal,Mus musculus,X,glycinergic neuron
0cca8620-8dee-45d0-aef5-23f032a5cf09,836fc2fc-c376-49a8-8265-01a33dfa0dc7,9 weeks,normal,Mus musculus,raw.X,GABAergic neuron
0cca8620-8dee-45d0-aef5-23f032a5cf09,836fc2fc-c376-49a8-8265-01a33dfa0dc7,9 weeks,normal,Mus musculus,raw.X,cholinergic neuron
0cca8620-8dee-45d0-aef5-23f032a5cf09,836fc2fc-c376-49a8-8265-01a33dfa0dc7,9 weeks,normal,Mus musculus,raw.X,dopaminergic neuron
0cca8620-8dee-45d0-aef5-23f032a5cf09,836fc2fc-c376-49a8-8265-01a33dfa0dc7,9 weeks,normal,Mus musculus,raw.X,glutamatergic neuron
0cca8620-8dee-45d0-aef5-23f032a5cf09,836fc2fc-c376-49a8-8265-01a33dfa0dc7,9 weeks,normal,Mus musculus,raw.X,glycinergic neuron
0cca8620-8dee-45d0-aef5-23f032a5cf09,836fc2fc-c376-49a8-8265-01a33dfa0dc7,9 weeks,normal,Mus musculus,raw.X,histaminergic neuron
0cca8620-8dee-45d0-aef5-23f032a5cf09,77d2f8a2-5a8e-462d-b58f-9de06a54e51a,9 weeks,normal,Mus musculus,X,GABAergic neuron
0cca8620-8dee-45d0-aef5-23f032a5cf09,77d2f8a2-5a8e-462d-b58f-9de06a54e51a,9 weeks,normal,Mus musculus,X,cholinergic neuron
0cca8620-8dee-45d0-aef5-23f032a5cf09,77d2f8a2-5a8e-462d-b58f-9de06a54e51a,9 weeks,normal,Mus musculus,X,dopaminergic neuron
0cca8620-8dee-45d0-aef5-23f032a5cf09,77d2f8a2-5a8e-462d-b58f-9de06a54e51a,9 weeks,normal,Mus musculus,X,glutamatergic neuron
0cca8620-8dee-45d0-aef5-23f032a5cf09,77d2f8a2-5a8e-462d-b58f-9de06a54e51a,9 weeks,normal,Mus musculus,X,glycinergic neuron
0cca8620-8dee-45d0-aef5-23f032a5cf09,77d2f8a2-5a8e-462d-b58f-9de06a54e51a,9 weeks,normal,Mus musculus,X,histaminergic neuron
0cca8620-8dee-45d0-aef5-23f032a5cf09,73c39ba5-17dc-4630-b99a-0d43164a3945,9 weeks,normal,Mus musculus,raw.X,GABAergic neuron
0cca8620-8dee-45d0-aef5-23f032a5cf09,73c39ba5-17dc-4630-b99a-0d43164a3945,9 weeks,normal,Mus musculus,raw.X,cholinergic neuron
0cca8620-8dee-45d0-aef5-23f032a5cf09,73c39ba5-17dc-4630-b99a-0d43164a3945,9 weeks,normal,Mus musculus,raw.X,dopaminergic neuron
0cca8620-8dee-45d0-aef5-23f032a5cf09,73c39ba5-17dc-4630-b99a-0d43164a3945,9 weeks,normal,Mus musculus,raw.X,glutamatergic neuron
0cca8620-8dee-45d0-aef5-23f032a5cf09,73c39ba5-17dc-4630-b99a-0d43164a3945,9 weeks,normal,Mus musculus,raw.X,glycinergic neuron
0cca8620-8dee-45d0-aef5-23f032a5cf09,73c39ba5-17dc-4630-b99a-0d43164a3945,9 weeks,normal,Mus musculus,raw.X,histaminergic neuron
0cca8620-8dee-45d0-aef5-23f032a5cf09,30a2789f-7b76-4414-9c63-1deb3eacdde1,9 weeks,normal,Mus musculus,raw.X,GABAergic neuron
0cca8620-8dee-45d0-aef5-23f032a5cf09,30a2789f-7b76-4414-9c63-1deb3eacdde1,9 weeks,normal,Mus musculus,raw.X,dopaminergic neuron
0cca8620-8dee-45d0-aef5-23f032a5cf09,30a2789f-7b76-4414-9c63-1deb3eacdde1,9 weeks,normal,Mus musculus,raw.X,glutamatergic neuron
0cca8620-8dee-45d0-aef5-23f032a5cf09,30a2789f-7b76-4414-9c63-1deb3eacdde1,9 weeks,normal,Mus musculus,raw.X,glycinergic neuron
0cca8620-8dee-45d0-aef5-23f032a5cf09,20de7fd1-ab21-45b8-a1e2-f7b36261f8e2,9 weeks,normal,Mus musculus,raw.X,GABAergic neuron
0cca8620-8dee-45d0-aef5-23f032a5cf09,20de7fd1-ab21-45b8-a1e2-f7b36261f8e2,9 weeks,normal,Mus musculus,raw.X,cholinergic neuron
0cca8620-8dee-45d0-aef5-23f032a5cf09,20de7fd1-ab21-45b8-a1e2-f7b36261f8e2,9 weeks,normal,Mus musculus,raw.X,dopaminergic neuron
0cca8620-8dee-45d0-aef5-23f032a5cf09,20de7fd1-ab21-45b8-a1e2-f7b36261f8e2,9 weeks,normal,Mus musculus,raw.X,glutamatergic neuron
0cca8620-8dee-45d0-aef5-23f032a5cf09,20de7fd1-ab21-45b8-a1e2-f7b36261f8e2,9 weeks,normal,Mus musculus,raw.X,glycinergic neuron
0cca8620-8dee-45d0-aef5-23f032a5cf09,20de7fd1-ab21-45b8-a1e2-f7b36261f8e2,9 weeks,normal,Mus musculus,raw.X,histaminergic neuron
0cca8620-8dee-45d0-aef5-23f032a5cf09,1be0b205-3c6b-462b-8746-aaa0fd6be86b,9 weeks,normal,Mus musculus,X,GABAergic neuron
0cca8620-8dee-45d0-aef5-23f032a5cf09,1be0b205-3c6b-462b-8746-aaa0fd6be86b,9 weeks,normal,Mus musculus,X,cholinergic neuron
0cca8620-8dee-45d0-aef5-23f032a5cf09,1be0b205-3c6b-462b-8746-aaa0fd6be86b,9 weeks,normal,Mus musculus,X,dopaminergic neuron
0cca8620-8dee-45d0-aef5-23f032a5cf09,1be0b205-3c6b-462b-8746-aaa0fd6be86b,9 weeks,normal,Mus musculus,X,glutamatergic neuron
0cca8620-8dee-45d0-aef5-23f032a5cf09,1be0b205-3c6b-462b-8746-aaa0fd6be86b,9 weeks,normal,Mus musculus,X,glycinergic neuron
0cca8620-8dee-45d0-aef5-23f032a5cf09,1be0b205-3c6b-462b-8746-aaa0fd6be86b,9 weeks,normal,Mus musculus,X,histaminergic neuron
0cca8620-8dee-45d0-aef5-23f032a5cf09,021fda2e-9c6d-44b8-ad36-22873259ecd8,9 weeks,normal,Mus musculus,X,GABAergic neuron
0cca8620-8dee-45d0-aef5-23f032a5cf09,021fda2e-9c6d-44b8-ad36-22873259ecd8,9 weeks,normal,Mus musculus,X,cholinergic neuron
0cca8620-8dee-45d0-aef5-23f032a5cf09,021fda2e-9c6d-44b8-ad36-22873259ecd8,9 weeks,normal,Mus musculus,X,dopaminergic neuron
0cca8620-8dee-45d0-aef5-23f032a5cf09,021fda2e-9c6d-44b8-ad36-22873259ecd8,9 weeks,normal,Mus musculus,X,glutamatergic neuron
0cca8620-8dee-45d0-aef5-23f032a5cf09,021fda2e-9c6d-44b8-ad36-22873259ecd8,9 weeks,normal,Mus musculus,X,glycinergic neuron
0cca8620-8dee-45d0-aef5-23f032a5cf09,021fda2e-9c6d-44b8-ad36-22873259ecd8,9 weeks,normal,Mus musculus,X,histaminergic neuron
e02201d7-f49f-401f-baf0-1eb1406546c0,82f6af6d-5313-439a-9936-5e844be49a70,7-month-old human stage,normal,Homo sapiens,X,GABAergic neuron
e02201d7-f49f-401f-baf0-1eb1406546c0,82f6af6d-5313-439a-9936-5e844be49a70,7-month-old human stage,normal,Homo sapiens,X,glutamatergic neuron
e02201d7-f49f-401f-baf0-1eb1406546c0,39ed7d98-676d-4b8d-9d0a-0f3b60914ead,22nd week post-fertilization human stage,normal,Homo sapiens,X,GABAergic neuron
e02201d7-f49f-401f-baf0-1eb1406546c0,39ed7d98-676d-4b8d-9d0a-0f3b60914ead,22nd week post-fertilization human stage,normal,Homo sapiens,X,glutamatergic neuron
999f2a15-3d7e-440b-96ae-2c806799c08c,c888b684-6c51-431f-972a-6c963044cef0,53-year-old human stage,glioblastoma,Homo sapiens,raw.X,neuron
999f2a15-3d7e-440b-96ae-2c806799c08c,56c4912d-2bae-4b64-98f2-af8a84389208,51-year-old human stage,glioblastoma,Homo sapiens,raw.X,neuron
c114c20f-1ef4-49a5-9c2e-d965787fb90c,fa27492b-82ff-4ab7-ac61-0e2b184eee67,10th week post-fertilization human stage,normal,Homo sapiens,raw.X,GABAergic neuron
c114c20f-1ef4-49a5-9c2e-d965787fb90c,fa27492b-82ff-4ab7-ac61-0e2b184eee67,18th week post-fertilization human stage,trisomy 18,Homo sapiens,raw.X,bipolar neuron
c114c20f-1ef4-49a5-9c2e-d965787fb90c,fa27492b-82ff-4ab7-ac61-0e2b184eee67,18th week post-fertilization human stage,trisomy 18,Homo sapiens,raw.X,enteric neuron
c114c20f-1ef4-49a5-9c2e-d965787fb90c,fa27492b-82ff-4ab7-ac61-0e2b184eee67,18th week post-fertilization human stage,trisomy 18,Homo sapiens,raw.X,ganglion interneuron
c114c20f-1ef4-49a5-9c2e-d965787fb90c,fa27492b-82ff-4ab7-ac61-0e2b184eee67,18th week post-fertilization human stage,trisomy 18,Homo sapiens,raw.X,glutamatergic neuron
c114c20f-1ef4-49a5-9c2e-d965787fb90c,fa27492b-82ff-4ab7-ac61-0e2b184eee67,18th week post-fertilization human stage,trisomy 18,Homo sapiens,raw.X,inhibitory interneuron
c114c20f-1ef4-49a5-9c2e-d965787fb90c,fa27492b-82ff-4ab7-ac61-0e2b184eee67,18th week post-fertilization human stage,trisomy 18,Homo sapiens,raw.X,neuron
c114c20f-1ef4-49a5-9c2e-d965787fb90c,fa27492b-82ff-4ab7-ac61-0e2b184eee67,18th week post-fertilization human stage,trisomy 18,Homo sapiens,raw.X,neuron associated cell (sensu Vertebrata)
c114c20f-1ef4-49a5-9c2e-d965787fb90c,fa27492b-82ff-4ab7-ac61-0e2b184eee67,18th week post-fertilization human stage,trisomy 18,Homo sapiens,raw.X,neuronal brush cell
c114c20f-1ef4-49a5-9c2e-d965787fb90c,fa27492b-82ff-4ab7-ac61-0e2b184eee67,18th week post-fertilization human stage,trisomy 18,Homo sapiens,raw.X,stellate neuron
c114c20f-1ef4-49a5-9c2e-d965787fb90c,fa27492b-82ff-4ab7-ac61-0e2b184eee67,18th week post-fertilization human stage,trisomy 18,Homo sapiens,raw.X,sympathetic neuron
c114c20f-1ef4-49a5-9c2e-d965787fb90c,fa27492b-82ff-4ab7-ac61-0e2b184eee67,18th week post-fertilization human stage,trisomy 18,Homo sapiens,raw.X,visceromotor neuron
c114c20f-1ef4-49a5-9c2e-d965787fb90c,f7c1c579-2dc0-47e2-ba19-8165c5a0e353,10th week post-fertilization human stage,normal,Homo sapiens,raw.X,GABAergic neuron
c114c20f-1ef4-49a5-9c2e-d965787fb90c,f7c1c579-2dc0-47e2-ba19-8165c5a0e353,18th week post-fertilization human stage,trisomy 18,Homo sapiens,raw.X,bipolar neuron
c114c20f-1ef4-49a5-9c2e-d965787fb90c,f7c1c579-2dc0-47e2-ba19-8165c5a0e353,18th week post-fertilization human stage,trisomy 18,Homo sapiens,raw.X,enteric neuron
c114c20f-1ef4-49a5-9c2e-d965787fb90c,f7c1c579-2dc0-47e2-ba19-8165c5a0e353,18th week post-fertilization human stage,trisomy 18,Homo sapiens,raw.X,ganglion interneuron
c114c20f-1ef4-49a5-9c2e-d965787fb90c,f7c1c579-2dc0-47e2-ba19-8165c5a0e353,18th week post-fertilization human stage,trisomy 18,Homo sapiens,raw.X,glutamatergic neuron
c114c20f-1ef4-49a5-9c2e-d965787fb90c,f7c1c579-2dc0-47e2-ba19-8165c5a0e353,18th week post-fertilization human stage,trisomy 18,Homo sapiens,raw.X,inhibitory interneuron
c114c20f-1ef4-49a5-9c2e-d965787fb90c,f7c1c579-2dc0-47e2-ba19-8165c5a0e353,18th week post-fertilization human stage,trisomy 18,Homo sapiens,raw.X,neuron
c114c20f-1ef4-49a5-9c2e-d965787fb90c,f7c1c579-2dc0-47e2-ba19-8165c5a0e353,18th week post-fertilization human stage,trisomy 18,Homo sapiens,raw.X,neuron associated cell (sensu Vertebrata)
c114c20f-1ef4-49a5-9c2e-d965787fb90c,f7c1c579-2dc0-47e2-ba19-8165c5a0e353,18th week post-fertilization human stage,trisomy 18,Homo sapiens,raw.X,neuronal brush cell
c114c20f-1ef4-49a5-9c2e-d965787fb90c,f7c1c579-2dc0-47e2-ba19-8165c5a0e353,18th week post-fertilization human stage,trisomy 18,Homo sapiens,raw.X,stellate neuron
c114c20f-1ef4-49a5-9c2e-d965787fb90c,f7c1c579-2dc0-47e2-ba19-8165c5a0e353,18th week post-fertilization human stage,trisomy 18,Homo sapiens,raw.X,sympathetic neuron
c114c20f-1ef4-49a5-9c2e-d965787fb90c,f7c1c579-2dc0-47e2-ba19-8165c5a0e353,18th week post-fertilization human stage,trisomy 18,Homo sapiens,raw.X,visceromotor neuron
558385a4-b7b7-4eca-af0c-9e54d010e8dc,774c18c5-efa1-4dc5-9e5e-2c824bab2e34,60-year-old human stage,glioblastoma,Homo sapiens,X,neuron
180bff9c-c8a5-4539-b13b-ddbc00d643e6,cd77258f-b08b-4c89-b93f-6e6f146b1a4d,50-year-old human stage,Alzheimer disease,Homo sapiens,X,glutamatergic neuron
180bff9c-c8a5-4539-b13b-ddbc00d643e6,cd77258f-b08b-4c89-b93f-6e6f146b1a4d,60-year-old human stage,Alzheimer disease,Homo sapiens,X,glutamatergic neuron
180bff9c-c8a5-4539-b13b-ddbc00d643e6,cd77258f-b08b-4c89-b93f-6e6f146b1a4d,71-year-old human stage,Alzheimer disease,Homo sapiens,X,glutamatergic neuron
180bff9c-c8a5-4539-b13b-ddbc00d643e6,cd77258f-b08b-4c89-b93f-6e6f146b1a4d,72-year-old human stage,Alzheimer disease,Homo sapiens,X,glutamatergic neuron
180bff9c-c8a5-4539-b13b-ddbc00d643e6,cd77258f-b08b-4c89-b93f-6e6f146b1a4d,77-year-old human stage,Alzheimer disease,Homo sapiens,X,glutamatergic neuron
180bff9c-c8a5-4539-b13b-ddbc00d643e6,cd77258f-b08b-4c89-b93f-6e6f146b1a4d,80 year-old and over human stage,Alzheimer disease,Homo sapiens,X,glutamatergic neuron
180bff9c-c8a5-4539-b13b-ddbc00d643e6,cd77258f-b08b-4c89-b93f-6e6f146b1a4d,82-year-old human stage,Alzheimer disease,Homo sapiens,X,glutamatergic neuron
180bff9c-c8a5-4539-b13b-ddbc00d643e6,cd77258f-b08b-4c89-b93f-6e6f146b1a4d,87-year-old human stage,Alzheimer disease,Homo sapiens,X,glutamatergic neuron
180bff9c-c8a5-4539-b13b-ddbc00d643e6,873ff933-4fda-4936-9a70-67df11af90ac,50-year-old human stage,Alzheimer disease,Homo sapiens,X,glutamatergic neuron
180bff9c-c8a5-4539-b13b-ddbc00d643e6,873ff933-4fda-4936-9a70-67df11af90ac,60-year-old human stage,Alzheimer disease,Homo sapiens,X,glutamatergic neuron
180bff9c-c8a5-4539-b13b-ddbc00d643e6,873ff933-4fda-4936-9a70-67df11af90ac,71-year-old human stage,Alzheimer disease,Homo sapiens,X,glutamatergic neuron
180bff9c-c8a5-4539-b13b-ddbc00d643e6,873ff933-4fda-4936-9a70-67df11af90ac,72-year-old human stage,Alzheimer disease,Homo sapiens,X,glutamatergic neuron
180bff9c-c8a5-4539-b13b-ddbc00d643e6,873ff933-4fda-4936-9a70-67df11af90ac,77-year-old human stage,Alzheimer disease,Homo sapiens,X,glutamatergic neuron
180bff9c-c8a5-4539-b13b-ddbc00d643e6,873ff933-4fda-4936-9a70-67df11af90ac,80 year-old and over human stage,Alzheimer disease,Homo sapiens,X,glutamatergic neuron
180bff9c-c8a5-4539-b13b-ddbc00d643e6,873ff933-4fda-4936-9a70-67df11af90ac,82-year-old human stage,Alzheimer disease,Homo sapiens,X,glutamatergic neuron
180bff9c-c8a5-4539-b13b-ddbc00d643e6,873ff933-4fda-4936-9a70-67df11af90ac,87-year-old human stage,Alzheimer disease,Homo sapiens,X,glutamatergic neuron
180bff9c-c8a5-4539-b13b-ddbc00d643e6,75a881cf-5d88-46e2-bf9b-97e5cbc1bd56,50-year-old human stage,Alzheimer disease,Homo sapiens,X,GABAergic neuron
180bff9c-c8a5-4539-b13b-ddbc00d643e6,75a881cf-5d88-46e2-bf9b-97e5cbc1bd56,60-year-old human stage,Alzheimer disease,Homo sapiens,X,GABAergic neuron
180bff9c-c8a5-4539-b13b-ddbc00d643e6,75a881cf-5d88-46e2-bf9b-97e5cbc1bd56,71-year-old human stage,Alzheimer disease,Homo sapiens,X,GABAergic neuron
180bff9c-c8a5-4539-b13b-ddbc00d643e6,75a881cf-5d88-46e2-bf9b-97e5cbc1bd56,72-year-old human stage,Alzheimer disease,Homo sapiens,X,GABAergic neuron
180bff9c-c8a5-4539-b13b-ddbc00d643e6,75a881cf-5d88-46e2-bf9b-97e5cbc1bd56,77-year-old human stage,Alzheimer disease,Homo sapiens,X,GABAergic neuron
180bff9c-c8a5-4539-b13b-ddbc00d643e6,75a881cf-5d88-46e2-bf9b-97e5cbc1bd56,80 year-old and over human stage,Alzheimer disease,Homo sapiens,X,GABAergic neuron
180bff9c-c8a5-4539-b13b-ddbc00d643e6,75a881cf-5d88-46e2-bf9b-97e5cbc1bd56,82-year-old human stage,Alzheimer disease,Homo sapiens,X,GABAergic neuron
180bff9c-c8a5-4539-b13b-ddbc00d643e6,75a881cf-5d88-46e2-bf9b-97e5cbc1bd56,87-year-old human stage,Alzheimer disease,Homo sapiens,X,GABAergic neuron
180bff9c-c8a5-4539-b13b-ddbc00d643e6,6c600df6-ddca-4628-a8bb-1d6de1e3f9b4,50-year-old human stage,Alzheimer disease,Homo sapiens,X,GABAergic neuron
180bff9c-c8a5-4539-b13b-ddbc00d643e6,6c600df6-ddca-4628-a8bb-1d6de1e3f9b4,71-year-old human stage,Alzheimer disease,Homo sapiens,X,glutamatergic neuron
180bff9c-c8a5-4539-b13b-ddbc00d643e6,2727d83a-0af0-443a-bff8-58dc7028289a,50-year-old human stage,Alzheimer disease,Homo sapiens,X,GABAergic neuron
180bff9c-c8a5-4539-b13b-ddbc00d643e6,2727d83a-0af0-443a-bff8-58dc7028289a,71-year-old human stage,Alzheimer disease,Homo sapiens,X,glutamatergic neuron
180bff9c-c8a5-4539-b13b-ddbc00d643e6,1492eb6b-7d50-4c4d-94ac-c801a7d5555c,50-year-old human stage,Alzheimer disease,Homo sapiens,X,GABAergic neuron
180bff9c-c8a5-4539-b13b-ddbc00d643e6,1492eb6b-7d50-4c4d-94ac-c801a7d5555c,60-year-old human stage,Alzheimer disease,Homo sapiens,X,GABAergic neuron
180bff9c-c8a5-4539-b13b-ddbc00d643e6,1492eb6b-7d50-4c4d-94ac-c801a7d5555c,71-year-old human stage,Alzheimer disease,Homo sapiens,X,GABAergic neuron
180bff9c-c8a5-4539-b13b-ddbc00d643e6,1492eb6b-7d50-4c4d-94ac-c801a7d5555c,72-year-old human stage,Alzheimer disease,Homo sapiens,X,GABAergic neuron
180bff9c-c8a5-4539-b13b-ddbc00d643e6,1492eb6b-7d50-4c4d-94ac-c801a7d5555c,77-year-old human stage,Alzheimer disease,Homo sapiens,X,GABAergic neuron
180bff9c-c8a5-4539-b13b-ddbc00d643e6,1492eb6b-7d50-4c4d-94ac-c801a7d5555c,80 year-old and over human stage,Alzheimer disease,Homo sapiens,X,GABAergic neuron
