collection_id,dataset_id,dataset_version_id,development_stage,disease,organism,raw_data_location,cell_type
e5f58829-1a66-40b5-a624-9046778e74f5,c5d88abe-f23a-45fa-a534-788985e93dad,8d599205-5c51-4b50-9d48-3dec31238587,74-year-old human stage,normal,Homo sapiens,raw.X,Langerhans cell
e5f58829-1a66-40b5-a624-9046778e74f5,c5d88abe-f23a-45fa-a534-788985e93dad,8d599205-5c51-4b50-9d48-3dec31238587,74-year-old human stage,normal,Homo sapiens,raw.X,T cell
e5f58829-1a66-40b5-a624-9046778e74f5,c5d88abe-f23a-45fa-a534-788985e93dad,8d599205-5c51-4b50-9d48-3dec31238587,74-year-old human stage,normal,Homo sapiens,raw.X,T follicular helper cell
e5f58829-1a66-40b5-a624-9046778e74f5,c5d88abe-f23a-45fa-a534-788985e93dad,8d599205-5c51-4b50-9d48-3dec31238587,74-year-old human stage,normal,Homo sapiens,raw.X,basophil
e5f58829-1a66-40b5-a624-9046778e74f5,c5d88abe-f23a-45fa-a534-788985e93dad,8d599205-5c51-4b50-9d48-3dec31238587,74-year-old human stage,normal,Homo sapiens,raw.X,classical monocyte
e5f58829-1a66-40b5-a624-9046778e74f5,c5d88abe-f23a-45fa-a534-788985e93dad,8d599205-5c51-4b50-9d48-3dec31238587,74-year-old human stage,normal,Homo sapiens,raw.X,common myeloid progenitor
e5f58829-1a66-40b5-a624-9046778e74f5,c5d88abe-f23a-45fa-a534-788985e93dad,8d599205-5c51-4b50-9d48-3dec31238587,74-year-old human stage,normal,Homo sapiens,raw.X,dendritic cell
e5f58829-1a66-40b5-a624-9046778e74f5,c5d88abe-f23a-45fa-a534-788985e93dad,8d599205-5c51-4b50-9d48-3dec31238587,74-year-old human stage,normal,Homo sapiens,raw.X,"double-positive, alpha-beta thymocyte"
e5f58829-1a66-40b5-a624-9046778e74f5,c5d88abe-f23a-45fa-a534-788985e93dad,8d599205-5c51-4b50-9d48-3dec31238587,74-year-old human stage,normal,Homo sapiens,raw.X,"effector CD4-positive, alpha-beta T cell"
e5f58829-1a66-40b5-a624-9046778e74f5,c5d88abe-f23a-45fa-a534-788985e93dad,8d599205-5c51-4b50-9d48-3dec31238587,74-year-old human stage,normal,Homo sapiens,raw.X,"effector CD8-positive, alpha-beta T cell"
e5f58829-1a66-40b5-a624-9046778e74f5,c5d88abe-f23a-45fa-a534-788985e93dad,8d599205-5c51-4b50-9d48-3dec31238587,74-year-old human stage,normal,Homo sapiens,raw.X,erythrocyte
e5f58829-1a66-40b5-a624-9046778e74f5,c5d88abe-f23a-45fa-a534-788985e93dad,8d599205-5c51-4b50-9d48-3dec31238587,74-year-old human stage,normal,Homo sapiens,raw.X,erythroid lineage cell
e5f58829-1a66-40b5-a624-9046778e74f5,c5d88abe-f23a-45fa-a534-788985e93dad,8d599205-5c51-4b50-9d48-3dec31238587,74-year-old human stage,normal,Homo sapiens,raw.X,erythroid progenitor cell
e5f58829-1a66-40b5-a624-9046778e74f5,c5d88abe-f23a-45fa-a534-788985e93dad,8d599205-5c51-4b50-9d48-3dec31238587,74-year-old human stage,normal,Homo sapiens,raw.X,granulocyte
e5f58829-1a66-40b5-a624-9046778e74f5,c5d88abe-f23a-45fa-a534-788985e93dad,8d599205-5c51-4b50-9d48-3dec31238587,74-year-old human stage,normal,Homo sapiens,raw.X,hematopoietic stem cell
e5f58829-1a66-40b5-a624-9046778e74f5,c5d88abe-f23a-45fa-a534-788985e93dad,8d599205-5c51-4b50-9d48-3dec31238587,74-year-old human stage,normal,Homo sapiens,raw.X,immature natural killer cell
e5f58829-1a66-40b5-a624-9046778e74f5,c5d88abe-f23a-45fa-a534-788985e93dad,8d599205-5c51-4b50-9d48-3dec31238587,74-year-old human stage,normal,Homo sapiens,raw.X,innate lymphoid cell
e5f58829-1a66-40b5-a624-9046778e74f5,c5d88abe-f23a-45fa-a534-788985e93dad,8d599205-5c51-4b50-9d48-3dec31238587,74-year-old human stage,normal,Homo sapiens,raw.X,intermediate monocyte
e5f58829-1a66-40b5-a624-9046778e74f5,c5d88abe-f23a-45fa-a534-788985e93dad,8d599205-5c51-4b50-9d48-3dec31238587,74-year-old human stage,normal,Homo sapiens,raw.X,leukocyte
e5f58829-1a66-40b5-a624-9046778e74f5,c5d88abe-f23a-45fa-a534-788985e93dad,8d599205-5c51-4b50-9d48-3dec31238587,74-year-old human stage,normal,Homo sapiens,raw.X,liver dendritic cell
e5f58829-1a66-40b5-a624-9046778e74f5,c5d88abe-f23a-45fa-a534-788985e93dad,8d599205-5c51-4b50-9d48-3dec31238587,74-year-old human stage,normal,Homo sapiens,raw.X,macrophage
e5f58829-1a66-40b5-a624-9046778e74f5,c5d88abe-f23a-45fa-a534-788985e93dad,8d599205-5c51-4b50-9d48-3dec31238587,74-year-old human stage,normal,Homo sapiens,raw.X,mast cell
e5f58829-1a66-40b5-a624-9046778e74f5,c5d88abe-f23a-45fa-a534-788985e93dad,8d599205-5c51-4b50-9d48-3dec31238587,74-year-old human stage,normal,Homo sapiens,raw.X,mature NK T cell
e5f58829-1a66-40b5-a624-9046778e74f5,c5d88abe-f23a-45fa-a534-788985e93dad,8d599205-5c51-4b50-9d48-3dec31238587,74-year-old human stage,normal,Homo sapiens,raw.X,mature conventional dendritic cell
e5f58829-1a66-40b5-a624-9046778e74f5,c5d88abe-f23a-45fa-a534-788985e93dad,8d599205-5c51-4b50-9d48-3dec31238587,74-year-old human stage,normal,Homo sapiens,raw.X,memory B cell
e5f58829-1a66-40b5-a624-9046778e74f5,c5d88abe-f23a-45fa-a534-788985e93dad,8d599205-5c51-4b50-9d48-3dec31238587,74-year-old human stage,normal,Homo sapiens,raw.X,mesenchymal stem cell
e5f58829-1a66-40b5-a624-9046778e74f5,c5d88abe-f23a-45fa-a534-788985e93dad,8d599205-5c51-4b50-9d48-3dec31238587,74-year-old human stage,normal,Homo sapiens,raw.X,microglial cell
e5f58829-1a66-40b5-a624-9046778e74f5,c5d88abe-f23a-45fa-a534-788985e93dad,8d599205-5c51-4b50-9d48-3dec31238587,74-year-old human stage,normal,Homo sapiens,raw.X,monocyte
e5f58829-1a66-40b5-a624-9046778e74f5,c5d88abe-f23a-45fa-a534-788985e93dad,8d599205-5c51-4b50-9d48-3dec31238587,74-year-old human stage,normal,Homo sapiens,raw.X,myeloid cell
e5f58829-1a66-40b5-a624-9046778e74f5,c5d88abe-f23a-45fa-a534-788985e93dad,8d599205-5c51-4b50-9d48-3dec31238587,74-year-old human stage,normal,Homo sapiens,raw.X,myeloid dendritic cell
e5f58829-1a66-40b5-a624-9046778e74f5,c5d88abe-f23a-45fa-a534-788985e93dad,8d599205-5c51-4b50-9d48-3dec31238587,74-year-old human stage,normal,Homo sapiens,raw.X,naive B cell
e5f58829-1a66-40b5-a624-9046778e74f5,c5d88abe-f23a-45fa-a534-788985e93dad,8d599205-5c51-4b50-9d48-3dec31238587,74-year-old human stage,normal,Homo sapiens,raw.X,naive regulatory T cell
e5f58829-1a66-40b5-a624-9046778e74f5,c5d88abe-f23a-45fa-a534-788985e93dad,8d599205-5c51-4b50-9d48-3dec31238587,74-year-old human stage,normal,Homo sapiens,raw.X,"naive thymus-derived CD4-positive, alpha-beta T cell"
e5f58829-1a66-40b5-a624-9046778e74f5,c5d88abe-f23a-45fa-a534-788985e93dad,8d599205-5c51-4b50-9d48-3dec31238587,74-year-old human stage,normal,Homo sapiens,raw.X,"naive thymus-derived CD8-positive, alpha-beta T cell"
e5f58829-1a66-40b5-a624-9046778e74f5,c5d88abe-f23a-45fa-a534-788985e93dad,8d599205-5c51-4b50-9d48-3dec31238587,74-year-old human stage,normal,Homo sapiens,raw.X,neutrophil
e5f58829-1a66-40b5-a624-9046778e74f5,c5d88abe-f23a-45fa-a534-788985e93dad,8d599205-5c51-4b50-9d48-3dec31238587,74-year-old human stage,normal,Homo sapiens,raw.X,non-classical monocyte
e5f58829-1a66-40b5-a624-9046778e74f5,c5d88abe-f23a-45fa-a534-788985e93dad,8d599205-5c51-4b50-9d48-3dec31238587,74-year-old human stage,normal,Homo sapiens,raw.X,plasma cell
e5f58829-1a66-40b5-a624-9046778e74f5,c5d88abe-f23a-45fa-a534-788985e93dad,8d599205-5c51-4b50-9d48-3dec31238587,74-year-old human stage,normal,Homo sapiens,raw.X,plasmablast
e5f58829-1a66-40b5-a624-9046778e74f5,c5d88abe-f23a-45fa-a534-788985e93dad,8d599205-5c51-4b50-9d48-3dec31238587,74-year-old human stage,normal,Homo sapiens,raw.X,plasmacytoid dendritic cell
e5f58829-1a66-40b5-a624-9046778e74f5,c5d88abe-f23a-45fa-a534-788985e93dad,8d599205-5c51-4b50-9d48-3dec31238587,74-year-old human stage,normal,Homo sapiens,raw.X,platelet
e5f58829-1a66-40b5-a624-9046778e74f5,c5d88abe-f23a-45fa-a534-788985e93dad,8d599205-5c51-4b50-9d48-3dec31238587,74-year-old human stage,normal,Homo sapiens,raw.X,regulatory T cell
e5f58829-1a66-40b5-a624-9046778e74f5,c5d88abe-f23a-45fa-a534-788985e93dad,8d599205-5c51-4b50-9d48-3dec31238587,74-year-old human stage,normal,Homo sapiens,raw.X,thymocyte
e5f58829-1a66-40b5-a624-9046778e74f5,c5d88abe-f23a-45fa-a534-788985e93dad,8d599205-5c51-4b50-9d48-3dec31238587,74-year-old human stage,normal,Homo sapiens,raw.X,type I NK T cell
e5f58829-1a66-40b5-a624-9046778e74f5,a68b64d8-aee3-4947-81b7-36b8fe5a44d2,e6df8a57-f54f-413a-9d4d-dee03294d778,33-year-old human stage,normal,Homo sapiens,raw.X,Mueller cell
e5f58829-1a66-40b5-a624-9046778e74f5,a68b64d8-aee3-4947-81b7-36b8fe5a44d2,e6df8a57-f54f-413a-9d4d-dee03294d778,37-year-old human stage,normal,Homo sapiens,raw.X,Schwann cell
e5f58829-1a66-40b5-a624-9046778e74f5,a68b64d8-aee3-4947-81b7-36b8fe5a44d2,e6df8a57-f54f-413a-9d4d-dee03294d778,38-year-old human stage,normal,Homo sapiens,raw.X,adventitial cell
e5f58829-1a66-40b5-a624-9046778e74f5,a68b64d8-aee3-4947-81b7-36b8fe5a44d2,e6df8a57-f54f-413a-9d4d-dee03294d778,40-year-old human stage,normal,Homo sapiens,raw.X,bronchial smooth muscle cell
e5f58829-1a66-40b5-a624-9046778e74f5,a68b64d8-aee3-4947-81b7-36b8fe5a44d2,e6df8a57-f54f-413a-9d4d-dee03294d778,46-year-old human stage,normal,Homo sapiens,raw.X,cardiac muscle cell
e5f58829-1a66-40b5-a624-9046778e74f5,a68b64d8-aee3-4947-81b7-36b8fe5a44d2,e6df8a57-f54f-413a-9d4d-dee03294d778,56-year-old human stage,normal,Homo sapiens,raw.X,cell of skeletal muscle
e5f58829-1a66-40b5-a624-9046778e74f5,a68b64d8-aee3-4947-81b7-36b8fe5a44d2,e6df8a57-f54f-413a-9d4d-dee03294d778,57-year-old human stage,normal,Homo sapiens,raw.X,connective tissue cell
e5f58829-1a66-40b5-a624-9046778e74f5,a68b64d8-aee3-4947-81b7-36b8fe5a44d2,e6df8a57-f54f-413a-9d4d-dee03294d778,59-year-old human stage,normal,Homo sapiens,raw.X,fast muscle cell
e5f58829-1a66-40b5-a624-9046778e74f5,a68b64d8-aee3-4947-81b7-36b8fe5a44d2,e6df8a57-f54f-413a-9d4d-dee03294d778,61-year-old human stage,normal,Homo sapiens,raw.X,fat cell
e5f58829-1a66-40b5-a624-9046778e74f5,a68b64d8-aee3-4947-81b7-36b8fe5a44d2,e6df8a57-f54f-413a-9d4d-dee03294d778,67-year-old human stage,normal,Homo sapiens,raw.X,fibroblast
e5f58829-1a66-40b5-a624-9046778e74f5,a68b64d8-aee3-4947-81b7-36b8fe5a44d2,e6df8a57-f54f-413a-9d4d-dee03294d778,69-year-old human stage,normal,Homo sapiens,raw.X,fibroblast of breast
e5f58829-1a66-40b5-a624-9046778e74f5,a68b64d8-aee3-4947-81b7-36b8fe5a44d2,e6df8a57-f54f-413a-9d4d-dee03294d778,74-year-old human stage,normal,Homo sapiens,raw.X,fibroblast of cardiac tissue
e5f58829-1a66-40b5-a624-9046778e74f5,a68b64d8-aee3-4947-81b7-36b8fe5a44d2,e6df8a57-f54f-413a-9d4d-dee03294d778,74-year-old human stage,normal,Homo sapiens,raw.X,melanocyte
e5f58829-1a66-40b5-a624-9046778e74f5,a68b64d8-aee3-4947-81b7-36b8fe5a44d2,e6df8a57-f54f-413a-9d4d-dee03294d778,74-year-old human stage,normal,Homo sapiens,raw.X,mesenchymal stem cell
e5f58829-1a66-40b5-a624-9046778e74f5,a68b64d8-aee3-4947-81b7-36b8fe5a44d2,e6df8a57-f54f-413a-9d4d-dee03294d778,74-year-old human stage,normal,Homo sapiens,raw.X,mesothelial cell
e5f58829-1a66-40b5-a624-9046778e74f5,a68b64d8-aee3-4947-81b7-36b8fe5a44d2,e6df8a57-f54f-413a-9d4d-dee03294d778,74-year-old human stage,normal,Homo sapiens,raw.X,muscle cell
e5f58829-1a66-40b5-a624-9046778e74f5,a68b64d8-aee3-4947-81b7-36b8fe5a44d2,e6df8a57-f54f-413a-9d4d-dee03294d778,74-year-old human stage,normal,Homo sapiens,raw.X,myofibroblast cell
e5f58829-1a66-40b5-a624-9046778e74f5,a68b64d8-aee3-4947-81b7-36b8fe5a44d2,e6df8a57-f54f-413a-9d4d-dee03294d778,74-year-old human stage,normal,Homo sapiens,raw.X,myometrial cell
e5f58829-1a66-40b5-a624-9046778e74f5,a68b64d8-aee3-4947-81b7-36b8fe5a44d2,e6df8a57-f54f-413a-9d4d-dee03294d778,74-year-old human stage,normal,Homo sapiens,raw.X,pancreatic stellate cell
e5f58829-1a66-40b5-a624-9046778e74f5,a68b64d8-aee3-4947-81b7-36b8fe5a44d2,e6df8a57-f54f-413a-9d4d-dee03294d778,74-year-old human stage,normal,Homo sapiens,raw.X,pericyte
e5f58829-1a66-40b5-a624-9046778e74f5,a68b64d8-aee3-4947-81b7-36b8fe5a44d2,e6df8a57-f54f-413a-9d4d-dee03294d778,74-year-old human stage,normal,Homo sapiens,raw.X,radial glial cell
e5f58829-1a66-40b5-a624-9046778e74f5,a68b64d8-aee3-4947-81b7-36b8fe5a44d2,e6df8a57-f54f-413a-9d4d-dee03294d778,74-year-old human stage,normal,Homo sapiens,raw.X,retina horizontal cell
e5f58829-1a66-40b5-a624-9046778e74f5,a68b64d8-aee3-4947-81b7-36b8fe5a44d2,e6df8a57-f54f-413a-9d4d-dee03294d778,74-year-old human stage,normal,Homo sapiens,raw.X,retinal bipolar neuron
e5f58829-1a66-40b5-a624-9046778e74f5,a68b64d8-aee3-4947-81b7-36b8fe5a44d2,e6df8a57-f54f-413a-9d4d-dee03294d778,74-year-old human stage,normal,Homo sapiens,raw.X,retinal ganglion cell
e5f58829-1a66-40b5-a624-9046778e74f5,a68b64d8-aee3-4947-81b7-36b8fe5a44d2,e6df8a57-f54f-413a-9d4d-dee03294d778,74-year-old human stage,normal,Homo sapiens,raw.X,skeletal muscle satellite stem cell
e5f58829-1a66-40b5-a624-9046778e74f5,a68b64d8-aee3-4947-81b7-36b8fe5a44d2,e6df8a57-f54f-413a-9d4d-dee03294d778,74-year-old human stage,normal,Homo sapiens,raw.X,slow muscle cell
e5f58829-1a66-40b5-a624-9046778e74f5,a68b64d8-aee3-4947-81b7-36b8fe5a44d2,e6df8a57-f54f-413a-9d4d-dee03294d778,74-year-old human stage,normal,Homo sapiens,raw.X,smooth muscle cell
e5f58829-1a66-40b5-a624-9046778e74f5,a68b64d8-aee3-4947-81b7-36b8fe5a44d2,e6df8a57-f54f-413a-9d4d-dee03294d778,74-year-old human stage,normal,Homo sapiens,raw.X,stromal cell
e5f58829-1a66-40b5-a624-9046778e74f5,a68b64d8-aee3-4947-81b7-36b8fe5a44d2,e6df8a57-f54f-413a-9d4d-dee03294d778,74-year-old human stage,normal,Homo sapiens,raw.X,tendon cell
e5f58829-1a66-40b5-a624-9046778e74f5,a68b64d8-aee3-4947-81b7-36b8fe5a44d2,e6df8a57-f54f-413a-9d4d-dee03294d778,74-year-old human stage,normal,Homo sapiens,raw.X,tongue muscle cell
e5f58829-1a66-40b5-a624-9046778e74f5,a68b64d8-aee3-4947-81b7-36b8fe5a44d2,e6df8a57-f54f-413a-9d4d-dee03294d778,74-year-old human stage,normal,Homo sapiens,raw.X,vascular associated smooth muscle cell
e5f58829-1a66-40b5-a624-9046778e74f5,a357414d-2042-4eb5-95f0-c58604a18bdd,c57a78c8-b3b1-4772-9ef2-fa4943fb5168,59-year-old human stage,normal,Homo sapiens,raw.X,B cell
e5f58829-1a66-40b5-a624-9046778e74f5,a357414d-2042-4eb5-95f0-c58604a18bdd,c57a78c8-b3b1-4772-9ef2-fa4943fb5168,61-year-old human stage,normal,Homo sapiens,raw.X,"CD4-positive, alpha-beta T cell"
e5f58829-1a66-40b5-a624-9046778e74f5,a357414d-2042-4eb5-95f0-c58604a18bdd,c57a78c8-b3b1-4772-9ef2-fa4943fb5168,61-year-old human stage,normal,Homo sapiens,raw.X,"CD8-positive, alpha-beta T cell"
e5f58829-1a66-40b5-a624-9046778e74f5,a357414d-2042-4eb5-95f0-c58604a18bdd,c57a78c8-b3b1-4772-9ef2-fa4943fb5168,61-year-old human stage,normal,Homo sapiens,raw.X,duodenum glandular cell
e5f58829-1a66-40b5-a624-9046778e74f5,a357414d-2042-4eb5-95f0-c58604a18bdd,c57a78c8-b3b1-4772-9ef2-fa4943fb5168,61-year-old human stage,normal,Homo sapiens,raw.X,enterocyte of epithelium of large intestine
e5f58829-1a66-40b5-a624-9046778e74f5,a357414d-2042-4eb5-95f0-c58604a18bdd,c57a78c8-b3b1-4772-9ef2-fa4943fb5168,61-year-old human stage,normal,Homo sapiens,raw.X,fibroblast
e5f58829-1a66-40b5-a624-9046778e74f5,a357414d-2042-4eb5-95f0-c58604a18bdd,c57a78c8-b3b1-4772-9ef2-fa4943fb5168,61-year-old human stage,normal,Homo sapiens,raw.X,gut endothelial cell
e5f58829-1a66-40b5-a624-9046778e74f5,a357414d-2042-4eb5-95f0-c58604a18bdd,c57a78c8-b3b1-4772-9ef2-fa4943fb5168,61-year-old human stage,normal,Homo sapiens,raw.X,intestinal crypt stem cell of large intestine
e5f58829-1a66-40b5-a624-9046778e74f5,a357414d-2042-4eb5-95f0-c58604a18bdd,c57a78c8-b3b1-4772-9ef2-fa4943fb5168,61-year-old human stage,normal,Homo sapiens,raw.X,intestinal enteroendocrine cell
e5f58829-1a66-40b5-a624-9046778e74f5,a357414d-2042-4eb5-95f0-c58604a18bdd,c57a78c8-b3b1-4772-9ef2-fa4943fb5168,61-year-old human stage,normal,Homo sapiens,raw.X,intestinal tuft cell
e5f58829-1a66-40b5-a624-9046778e74f5,a357414d-2042-4eb5-95f0-c58604a18bdd,c57a78c8-b3b1-4772-9ef2-fa4943fb5168,61-year-old human stage,normal,Homo sapiens,raw.X,large intestine goblet cell
e5f58829-1a66-40b5-a624-9046778e74f5,a357414d-2042-4eb5-95f0-c58604a18bdd,c57a78c8-b3b1-4772-9ef2-fa4943fb5168,61-year-old human stage,normal,Homo sapiens,raw.X,mast cell
e5f58829-1a66-40b5-a624-9046778e74f5,a357414d-2042-4eb5-95f0-c58604a18bdd,c57a78c8-b3b1-4772-9ef2-fa4943fb5168,61-year-old human stage,normal,Homo sapiens,raw.X,monocyte
e5f58829-1a66-40b5-a624-9046778e74f5,a357414d-2042-4eb5-95f0-c58604a18bdd,c57a78c8-b3b1-4772-9ef2-fa4943fb5168,61-year-old human stage,normal,Homo sapiens,raw.X,neutrophil
e5f58829-1a66-40b5-a624-9046778e74f5,a357414d-2042-4eb5-95f0-c58604a18bdd,c57a78c8-b3b1-4772-9ef2-fa4943fb5168,61-year-old human stage,normal,Homo sapiens,raw.X,paneth cell of epithelium of small intestine
e5f58829-1a66-40b5-a624-9046778e74f5,a357414d-2042-4eb5-95f0-c58604a18bdd,c57a78c8-b3b1-4772-9ef2-fa4943fb5168,61-year-old human stage,normal,Homo sapiens,raw.X,plasma cell
e5f58829-1a66-40b5-a624-9046778e74f5,a357414d-2042-4eb5-95f0-c58604a18bdd,c57a78c8-b3b1-4772-9ef2-fa4943fb5168,61-year-old human stage,normal,Homo sapiens,raw.X,transit amplifying cell of colon
e5f58829-1a66-40b5-a624-9046778e74f5,a357414d-2042-4eb5-95f0-c58604a18bdd,c57a78c8-b3b1-4772-9ef2-fa4943fb5168,61-year-old human stage,normal,Homo sapiens,raw.X,transit amplifying cell of small intestine
e5f58829-1a66-40b5-a624-9046778e74f5,a2d4d33e-4c62-4361-b80a-9be53d2e50e8,7b5dd171-259f-4323-b232-1ee2424d0e7a,59-year-old human stage,normal,Homo sapiens,raw.X,B cell
e5f58829-1a66-40b5-a624-9046778e74f5,a2d4d33e-4c62-4361-b80a-9be53d2e50e8,7b5dd171-259f-4323-b232-1ee2424d0e7a,61-year-old human stage,normal,Homo sapiens,raw.X,T cell
e5f58829-1a66-40b5-a624-9046778e74f5,a2d4d33e-4c62-4361-b80a-9be53d2e50e8,7b5dd171-259f-4323-b232-1ee2424d0e7a,61-year-old human stage,normal,Homo sapiens,raw.X,endothelial cell
e5f58829-1a66-40b5-a624-9046778e74f5,a2d4d33e-4c62-4361-b80a-9be53d2e50e8,7b5dd171-259f-4323-b232-1ee2424d0e7a,61-year-old human stage,normal,Homo sapiens,raw.X,endothelial cell of artery
e5f58829-1a66-40b5-a624-9046778e74f5,a2d4d33e-4c62-4361-b80a-9be53d2e50e8,7b5dd171-259f-4323-b232-1ee2424d0e7a,61-year-old human stage,normal,Homo sapiens,raw.X,endothelial cell of lymphatic vessel
e5f58829-1a66-40b5-a624-9046778e74f5,a2d4d33e-4c62-4361-b80a-9be53d2e50e8,7b5dd171-259f-4323-b232-1ee2424d0e7a,61-year-old human stage,normal,Homo sapiens,raw.X,epithelial cell
e5f58829-1a66-40b5-a624-9046778e74f5,a2d4d33e-4c62-4361-b80a-9be53d2e50e8,7b5dd171-259f-4323-b232-1ee2424d0e7a,61-year-old human stage,normal,Homo sapiens,raw.X,erythrocyte
e5f58829-1a66-40b5-a624-9046778e74f5,a2d4d33e-4c62-4361-b80a-9be53d2e50e8,7b5dd171-259f-4323-b232-1ee2424d0e7a,61-year-old human stage,normal,Homo sapiens,raw.X,fibroblast
